temp_avg,et0,precip_7d,wind,soil_moisture,days_since,days_since_last_water,crop,irrigation_mm,phase_progress
25.56333827127441,9.0,0.0,6.676394195474971,0.05,1,10,1,5.12281243647186,0.21996483350913523
30.48271427264196,2.3022293491531904,0.0,4.942669870098993,0.05,2,11,1,2.613247574292015,0.3197237235571243
30.634177907216785,5.773826195299353,0.0,7.957189755444062,0.05,3,12,1,4.819197835107411,0.35384560908357104
24.116138060920793,7.851538237209325,0.0,1.4819784514541414,0.05,4,13,1,8.044815205717711,0.1967685181063396
22.188179608846685,5.759883614386375,0.0,7.070341744751379,0.05,5,14,0,10.426520318397372,0.18334388023829465
26.4736468998279,7.755639687323016,0.0,3.9939970319963822,0.05,6,0,1,6.437396457190497,0.33050043486866265
23.65643047568232,6.832250294415428,0.0,4.185856440938265,0.05,7,1,0,6.768829449988814,0.25838128493888246
25.985571202950624,8.234170468987386,0.0,1.8931642555589636,0.05,8,2,1,8.694351476005892,0.26594636058579296
22.86640513962973,5.251478229795276,0.0,1.234030820476799,0.05,0,3,1,0.6510010452132857,0.0
25.635410389337242,7.220374513014193,0.0,3.2163982824860327,0.05,1,4,1,3.515166886220398,0.15574626172221565
22.47734614652885,7.670116879489837,0.0,2.223974731797505,0.05,2,5,0,5.175072852157345,0.11664423078090659
28.491545190302084,7.177278718052899,0.0,4.383371292499181,0.05,3,6,1,6.0482087676088625,0.2219136449662309
23.189941524364496,7.21074359292211,0.0,2.0313136823764038,0.05,4,7,0,5.823543774152464,0.12989032187803598
26.95983892453837,8.79582346444716,0.0,1.9654941555159302,0.05,5,8,1,8.357830972954568,0.2885580019980617
21.194448319038695,4.476391436441075,0.0,7.138852888726946,0.05,6,0,0,6.585533161508234,0.14304635611959401
27.340049099530436,7.186293296086982,0.0,7.449062909284863,0.05,7,1,1,7.2223414415919756,0.37270382904839794
22.10070888823825,5.186231499362032,0.0,7.749513460115369,0.05,8,2,1,5.735329270308589,0.20718587843297898
25.782280300744596,8.135999698663154,0.0,5.763517100117383,0.05,9,0,0,7.066435447840798,0.2681917103727779
28.06279713035432,5.740831029882212,0.46295929835782534,6.397115533571085,0.3589591283874389,10,1,0,0.0,0.44846520527964184
24.383247038105164,3.2857300907836464,0.46295929835782534,6.850493286698404,0.29738509720860734,0,2,0,2.816443137535556,0.14780488688347573
21.881256680743085,8.161786925698136,0.46295929835782534,5.6124544138446515,0.1919764201749374,1,3,1,1.9246436705322523,0.29683295130233556
26.440321047720317,6.580737567832398,0.46295929835782534,3.311701732917704,0.11081093088261845,2,4,1,1.7864547638206698,0.24695178941107349
22.40363546955082,7.510470979655891,0.46295929835782534,2.0947089890346686,0.05,3,5,0,6.723534221427883,0.13209987328498218
23.686115941419533,9.0,0.7103657384794921,2.6609131501070507,0.15392515209733343,4,6,0,3.5979769476530175,0.19444677909718816
25.663098938389002,7.512671948865627,0.7103657384794921,6.882898359834738,0.0664844204408905,5,7,1,5.376125745952463,0.23943610764939777
28.912191961808222,7.197530077025126,0.24740644012166585,5.872680668007889,0.05,6,8,0,8.07515085088306,0.27826811669322954
24.868882310855867,6.858835180975007,0.24740644012166585,4.190570344683061,0.05,7,9,1,8.740823278361987,0.21221504324127244
24.812470809235105,5.193673034276394,0.24740644012166585,1.2058355402631689,0.05,8,10,0,8.95896289960757,0.23469989359632246
26.90674405555091,6.575196671084363,0.24740644012166585,2.8634305930371817,0.05,9,11,0,7.877629340441784,0.3927972852350343
24.791273949504518,9.0,0.24740644012166585,6.102282451880346,0.05,10,12,0,10.692068181272028,0.278185554295108
26.488363548934622,6.297762137944462,0.0,4.5867106456651605,0.05,11,13,0,13.21100130787893,0.15303726811712848
27.7546673835498,6.605668425985437,1.8939049506529178,4.04872746137715,0.45,12,14,0,3.128397226919316,0.474824176713171
23.468846777658236,8.702980080978763,1.8939049506529178,3.1957558054593544,0.3269701991902124,13,15,0,7.977120424964775,0.3209669336501719
14.555735353069085,4.481656093583547,1.8939049506529178,5.248522814039168,0.25599602231915997,14,16,0,9.241407547614,0.3135223902928301
21.851433668700295,7.698591059587636,1.9664072101645813,7.764697697601824,0.21653223754708167,15,17,1,11.738754417127591,0.32530776626849917
27.851469732688475,4.358488020353282,1.9803554986861494,7.307865503082542,0.1667834091570367,0,18,1,1.879118989579635,0.3313571823622511
24.040122806663348,7.312588792274292,1.9803554986861494,1.2134855665899742,0.08031484850173086,1,0,0,0.0,0.2034201476708578
23.035829381647787,6.650792558879859,1.9803554986861494,4.36667675808412,0.05,2,1,1,0.4999092738408514,0.24941093980172052
27.46121394517931,7.572219896386915,0.08645054803323063,3.306285086328634,0.05,3,2,1,1.568763881691281,0.22477439615314188
23.56038608420671,5.102742055733879,0.08645054803323063,4.574232636378607,0.05,4,3,1,3.451875010164927,0.2521110148674024
17.486154773643438,5.785368503259613,0.08645054803323063,5.243495829102003,0.05,5,4,1,2.600994730317143,0.11102628290625922
19.14316326838823,7.5491025804294605,0.013948288521567077,2.4001964759828276,0.05,0,5,1,4.1788840917955685,0.13357271611597568
24.806281097320976,5.75203023687072,0.47191326099817515,6.470976486837794,0.3660103064298336,1,0,0,0.46607864226054313,0.25652669352375285
23.236916536239455,7.612469344467298,0.47191326099817515,4.325476350601765,0.26060478847077395,2,1,0,0.0,0.2892283888506734
27.684829275930063,6.754041329180594,0.47191326099817515,7.944042384287723,0.17221599210130611,3,2,0,0.0,0.4065657309215004
21.00037700819051,5.731433382972439,0.47191326099817515,1.1758917002049285,0.10112437890347722,4,3,1,4.909160778966186,0.21869364253512028
22.147092494628442,5.885500326500596,0.47191326099817515,2.3280342333052095,0.05,5,0,1,3.47781939626661,0.16088344522135012
20.293622701568612,6.320967887752486,0.47191326099817515,5.827408603922787,0.05,6,1,0,3.1528264347418213,0.22874320961095945
21.25305001320605,5.941337677687034,3.547527879709196,5.866258225678911,0.45,0,2,0,0.0,0.20611597441764098
17.003024156535073,7.321619917364739,3.0756146187110196,5.075317570918615,0.3407838008263526,1,3,1,0.0,0.16600450618696294
21.38182819912796,5.622708402807059,3.0756146187110196,7.803720200834401,0.25729401273217384,2,4,0,0.6426959614272019,0.22893216405879058
22.239706389548942,5.272224604301217,3.6964048939754677,3.907205061039534,0.45,3,5,0,0.0,0.41877993121431883
21.8390782442917,7.448067779528874,3.6964048939754677,3.919257684472636,0.33951932220471126,4,0,0,0.0,0.3153081070187467
28.545858986012597,5.399205985495536,3.6964048939754677,7.373334542569213,0.25836571657337903,5,1,1,0.0,0.4271504702951025
27.44319668827018,5.170356888515566,3.6964048939754677,4.769092473977675,0.18599289036235306,0,2,0,0.0,0.11372784723704735
19.532049413297468,2.1997535730369684,0.6207902752644473,3.4760936310992028,0.14911592340299512,1,0,0,0.0,0.27722308853382627
15.491450536547838,4.315165153929313,0.6207902752644473,6.032565900837013,0.0940349979914624,2,1,0,0.37932599242725407,0.41992938032605
21.160728133063472,4.561501845957897,0.6207902752644473,5.337694327312692,0.05,3,2,0,0.31930046558847414,0.3795402695883417
22.41953282749199,4.953138248898082,0.0,3.1448703520061407,0.05,4,3,0,2.6251815849317666,0.2253653707521977
18.53687794258044,4.622901229299687,0.0,3.0855015865685096,0.05,5,4,0,5.512153728918023,0.36872140984969226
18.510436409520146,7.122362993450865,0.0,3.7692895826907833,0.05,6,5,0,6.692838456919589,0.18678063761778613
25.51281861307703,4.425663101703188,0.8000634885893544,1.5013404596213555,0.45,7,6,0,0.8228182154416591,0.41875107949920465
19.811099438171766,4.476978495178029,0.8000634885893544,7.598318317413473,0.36923021504821973,8,7,1,2.5804660713814633,0.3028845534688409
22.385968960391896,5.699887430084491,0.8000634885893544,2.2811402813766555,0.28269292354351727,9,8,0,1.896990449045211,0.3624543711665925
17.42068404859191,3.751344227492061,0.8000634885893544,2.3567701162940438,0.2225640473851153,0,9,1,0.02575231202997324,0.0
19.85013658702863,7.686307553337835,0.8000634885893544,5.529268835119543,0.12789584806092774,1,10,0,1.8449894520824897,0.2468233216017753
18.81833029723275,6.479016972789649,0.8000634885893544,6.069729331098679,0.05287401048815703,2,11,0,4.048870915231962,0.12789047251432858
17.60470098213861,3.4581431380210534,0.8000634885893544,6.157848217199107,0.05,3,12,1,3.4847233041713954,0.15797435537472784
22.897343453502582,6.664314701779425,0.0,3.625525164529617,0.05,4,13,0,7.283317360111204,0.1940629877527682
15.06263797055089,6.908985209096574,0.0,7.113302670369478,0.05,5,14,0,8.639652411554017,0.05577818384146676
19.92453142490773,3.2949482107466994,0.0,4.8079934322363105,0.05,6,0,0,3.626802655545089,0.2811487366477487
17.751413817915587,3.1911763378241242,0.0,4.070112865137888,0.05,7,1,1,4.254736524530798,0.34421980399974206
19.851057464672486,3.9532416206744205,0.0,6.672705226059671,0.05,0,2,1,1.8450395330200253,0.19399485228192573
17.369109039497598,2.6751386324335273,0.0,2.704928744566864,0.05,1,3,0,1.041368391269593,0.16280617384422588
20.780185763866612,3.555769391069105,0.0,7.021298104048634,0.05,2,0,1,0.6659064788708775,0.22904856419507919
15.141842927672535,4.053463363731548,0.0,4.771805761954493,0.05,3,1,0,0.8968609925739357,0.2161953624181336
21.213595440263724,5.336540497143983,0.0,7.300407103711955,0.05,4,2,1,1.8469311941314723,0.19751419559607808
17.432219117663372,4.628047321954253,0.0,2.411287717390314,0.05,5,3,0,5.753717142305483,0.18698773554370862
13.308583019585013,4.209331275741419,2.281358011576753,7.5524415320169815,0.45,0,0,1,0.0,0.1878515015937649
19.10803898281642,3.631037595981948,2.281358011576753,5.815137193806731,0.3776896240401806,1,0,0,0.0,0.22030389973924733
16.24205117207393,2.317599842597229,3.0848704619399485,5.328299687616699,0.45,2,1,0,0.0,0.17293432433051376
11.484267986838798,5.090170511925458,3.0848704619399485,3.9544726363810514,0.36309829488074546,3,2,0,0.0,0.15854106494866066
17.37240935081991,4.979062935083335,3.0848704619399485,7.6942049997600686,0.2842598019394525,4,3,1,1.9662149230833283,0.275462191160211
19.16012652806742,3.121506907590535,3.0848704619399485,4.10743739818059,0.23030394870839097,5,4,1,0.0,0.21469828002509272
19.7502613709274,2.316218671595701,3.0848704619399485,4.48980066713303,0.1887174460957627,6,0,0,3.1600602784819722,0.20231816996526464
14.530563830260188,6.222696482310454,1.6530442519123527,6.470486760097188,0.45,7,1,1,0.07643664558381902,0.17078037984402047
15.861660126923722,4.178664330279235,1.6530442519123527,2.993897007288943,0.3722133566972077,8,2,1,2.468433898765509,0.289745597018889
15.335793718439737,4.323514000341231,0.8495318015491571,3.0404671896965425,0.29920114815801874,9,3,1,1.0727151377168653,0.40085464848935787
19.410535128082024,4.307264202172292,0.8495318015491571,6.42708381334854,0.2321924142836543,0,4,0,0.4332449038137141,0.29195899932114777
12.265139866917465,1.7618096568071997,0.8495318015491571,1.9000585243307555,0.19599892457288998,1,5,0,1.8934177598849848,0.23089853314927494
13.056713932488732,5.732478972392752,0.8495318015491571,6.760751642051163,0.12299422088313128,2,6,0,2.383714230101745,0.0720993677919994
11.699299199638832,2.795906476579738,0.8495318015491571,5.376225058168938,0.0851956184466834,3,7,0,2.6011019202630594,0.15164009749872578
9.607530821581465,4.551390469533456,0.0,4.773586364822897,0.05,4,8,1,7.940226604705799,0.0
14.448694250370279,5.422759957544844,0.0,2.6037656752591705,0.05,5,9,1,5.869638725944331,0.2700167952739369
18.258480048791952,3.2735923991803633,0.0,6.504577185410861,0.05,6,0,1,2.150810743303784,0.37717762296364166
12.607360356051771,1.2953869640963105,0.0,6.634671626561245,0.05,7,0,0,2.0084933740280317,0.2549050067536935
10.304403482274264,1.0,0.0,4.380593075135625,0.05,8,1,1,5.685584970957408,0.11756165348447165
13.257077892579641,2.841209214674905,0.0,3.7241828240004615,0.05,9,0,0,6.354692448347269,0.0
14.209459730395732,3.1892517362914194,0.0,2.723132862667579,0.05,10,1,1,5.264895653763572,0.14433092104957934
11.717898541488424,1.8578332840709517,3.445665643568833,6.279638119624225,0.45,11,2,0,0.0,0.21344000917871986
16.141828657651274,2.847269067448289,3.445665643568833,5.4761634618869435,0.38552730932551715,0,3,1,0.0,0.04571968098417671
9.237799423962862,3.203812292865062,3.445665643568833,2.4464172055680042,0.3226470016508252,1,4,1,0.0,0.26490802589480517
10.55714233772092,3.9635754352779555,3.445665643568833,6.561276557794305,0.2571994871659797,2,5,1,0.0,0.04641255474871568
12.048760903030857,2.04408430947801,3.445665643568833,7.175437193509216,0.2161826850979212,3,6,0,0.0,0.10227883610990704
12.082090418340357,2.2330538766388637,3.445665643568833,1.4147308392377211,0.1765575315236989,4,7,0,0.0,0.13606786248700814
10.787017771962455,1.9472106708723262,3.445665643568833,6.406944466168289,0.14296082229307974,5,8,0,2.2598452419970814,0.38166796230890077
6.552016836335572,2.1794841511259464,4.435926800929026,6.969613533993567,0.45,6,9,0,0.0,0.19385732347339749
17.143139165949346,1.2732584130576567,4.435926800929026,7.940555296321829,0.4012674158694235,7,10,1,1.6952013639110004,0.37261926122517
9.16298530153136,1.1800169388148272,4.435926800929026,2.6632104925615687,0.3573658532117214,8,11,1,0.0,0.2834392637148934
9.943525952346972,1.1883735399558812,4.435926800929026,3.5970224364997696,0.31689284955522484,0,12,0,0.0,0.0
11.204949784451014,2.0192881974066026,4.435926800929026,7.763337645406153,0.2713485396167408,1,13,1,0.6108820679148035,0.24466523612039934
7.187284751564554,1.0,4.435926800929026,1.658108852055091,0.23964065644740157,2,14,1,0.0,0.1484050320673415
9.009982074110374,1.0,4.435926800929026,4.665954907403279,0.21046940393160946,3,15,0,0.0,0.1470294490865517
6.550378039782128,4.240201201596117,0.0,4.547212058865213,0.15122983960111955,4,16,0,4.804417587786258,0.19911451467857916
9.571767117597284,2.7863039751481047,0.0,5.245834172168146,0.11126841268154894,5,17,1,5.137275411381612,0.07635935904267
7.240709392544568,1.0,0.0,3.3155483039240305,0.09236693966702503,6,18,1,4.6326057405228,0.10153509926778022
8.619167628115884,2.5680134112909783,0.0,7.48142662070254,0.05929745038075325,0,19,0,4.9264442261872565,0.0
5.0,2.127053046432945,1.9182825702003945,2.8904288267135096,0.45,1,20,0,1.1567012431606027,0.1351915001840506
5.0,1.0,1.9182825702003945,5.5478686230908165,0.404,2,21,0,0.0,0.15955027900632726
5.0,1.0,1.9182825702003945,4.471489159284554,0.36168000000000006,3,22,1,0.18475471951876227,0.13526108122524347
5.0,1.0,1.9182825702003945,2.866714167360559,0.3227456000000001,4,23,0,1.8066085782590362,0.018615313522709787
5.0,1.184231908021797,1.9182825702003945,2.321976570056989,0.2850836329197821,5,0,0,0.0,0.13149242355304228
5.373366675722504,1.0,1.9182825702003945,7.6959348698036125,0.25227694228619957,6,1,1,0.10331324615503074,0.10083399378867904
5.0,2.327504530867701,1.9182825702003945,4.929040231170502,0.2088197415946266,7,2,1,0.06625482432046334,0.2970598848065175
6.249272762886974,2.6700565066864366,1.5463781908336276,5.229336385571092,0.45,8,3,1,0.0,0.1142923167368392
5.683130884200531,1.0,1.5463781908336276,6.480268213293848,0.404,9,4,0,0.0,0.3843810038951616
9.074633691405786,2.1426360132040525,2.3031085905656683,1.5685866101984822,0.45,10,5,0,0.0,0.41598078932821564
12.841803320954362,1.0,2.3031085905656683,5.996349874577451,0.404,11,6,1,0.4418198364087279,0.29054376967501144
8.228432349390893,1.0,2.3031085905656683,2.1559809630062428,0.36168000000000006,12,7,1,0.9094468343192927,0.2974433123830009
5.0,1.8418441165690371,2.3031085905656683,6.183367595535191,0.31432715883430973,13,8,1,1.4725245363516757,0.2524439658071151
5.0,2.4812606073884376,2.3031085905656683,1.9893007013916408,0.26436838005368063,14,9,1,2.571652238177431,0.3440967701634361
6.7021349772201555,2.9767855972059944,0.7567303997320399,6.827455899115174,0.21345105367732625,15,10,1,7.970633271163028,0.3539378758172603
5.0,1.0,0.7567303997320399,5.767113825089087,0.18637496938314016,16,0,0,3.7619145490349784,0.42516680988198857
5.0,1.1681638929366756,0.0,3.7012320219669426,0.15978333290312222,17,1,0,5.63793223505064,0.2803846952035257
5.0,1.0,0.0,3.511841107318084,0.13700066627087243,0,0,1,0.0,0.15038456541955686
5.0,1.8255345175055884,0.0,2.0426294448914373,0.10778526779414674,1,1,1,0.0,0.1659679849791239
5.0,1.0,0.0,7.328373490362816,0.089162446370615,2,2,0,0.0,0.07933773174413299
5.0,1.0,0.0,1.8297049099416869,0.0720294506609658,3,3,1,1.7703233705242147,0.08050352102234898
5.0,1.0,0.0,4.304541719703879,0.056267094608088535,4,4,0,2.2873626331138257,0.21647876299835417
5.0,1.0,0.0,2.6556291835286245,0.05,5,5,1,1.9279020506235838,0.20722202051834787
5.0,1.0,0.0,7.974292556133182,0.05,0,6,0,1.2152350701611938,0.12367801735751496
5.4397487262130735,1.0,0.0,5.100908360630887,0.05,1,0,0,0.0,0.28345043844836115
5.0,1.0,0.0,2.0470915237370897,0.05,0,1,1,0.0,0.09378136130498976
5.0,1.0,0.0,5.67294798335265,0.05,1,2,0,0.0,0.09827539989508535
5.0,1.0,0.5045059971577585,7.94126312055786,0.43960479772620753,2,3,0,0.6481635862138381,0.1901161696262205
5.0,1.0,0.5045059971577585,5.2353029643076185,0.39443641390811096,3,4,0,1.6793300150446837,0.24210573928313345
5.0,1.0,4.600019614113783,4.201653661893362,0.45,4,5,1,0.0,0.08997737444761997
5.0,1.0,4.600019614113783,3.0528908513305826,0.404,5,6,1,1.5869503699299325,0.11322342201758225
5.0,1.0,4.600019614113783,1.6448639038013757,0.36168000000000006,6,7,1,0.05688426073375227,0.1007099984748912
5.0,1.0,4.600019614113783,2.597724092929213,0.3227456000000001,7,8,1,0.28336579311026777,0.22730823764624358
5.0,1.0,4.600019614113783,4.875345456954117,0.2869259520000001,8,9,1,0.0,0.2989184660837036
5.0,1.0,4.095513616956024,6.2764998905470755,0.2539718758400001,9,10,0,0.0,0.1740898172292344
5.0,1.0,4.095513616956024,7.145516231607548,0.22365412577280008,10,11,0,0.6641716870496908,0.349642430098962
5.0,1.0,0.0,6.555985752608693,0.19576179571097607,11,0,0,2.014340530644052,0.21789148082589635
5.0,1.0,0.0,1.8782564096069239,0.17010085205409797,12,1,1,1.610230848570241,0.24167878938877707
5.0,1.0,0.0,6.414219195091327,0.14649278388977013,13,2,1,3.8576626964151965,0.3521306952184864
5.0,1.0,0.0,5.071231823020639,0.12477336117858855,14,0,0,6.463796087203205,0.1818239447080971
5.0,1.0,3.0574961770873177,4.283752902533766,0.45,0,1,0,0.21262638518222787,0.0
5.0,1.0,3.0574961770873177,5.009348829304565,0.404,0,2,0,0.3440326253149783,0.10261191628642448
5.0,1.0,3.0574961770873177,1.0565273014074126,0.36168000000000006,1,3,0,1.4007222467609124,0.03367159353555212
5.0,1.0,3.0574961770873177,1.4741117007971876,0.3227456000000001,2,4,1,0.0,0.19028915109860634
5.0,1.0,3.0574961770873177,4.680944953510869,0.2869259520000001,3,5,1,0.0,0.1833059203277443
5.0,1.0,3.0574961770873177,2.215334746370903,0.2539718758400001,4,6,1,0.9802138759182957,0.0
5.0,1.0,3.0574961770873177,4.8187866649340325,0.22365412577280008,5,7,0,1.4866826775340105,0.2366202114315445
5.0,1.0,0.0,3.479495003123706,0.19576179571097607,6,8,1,0.0,0.3353133295610897
5.0,1.0,0.11860218099908187,7.351884144723269,0.26498259685336417,7,9,0,0.0,0.28824383629669414
5.0,1.0,0.11860218099908187,7.647783991131176,0.23378398910509504,8,10,0,0.3284102690041828,0.30711840628145703
5.0,1.0,0.11860218099908187,7.858488791479637,0.20508126997668744,9,11,1,2.991140776477331,0.170363417997833
5.0,1.0,0.11860218099908187,7.29256597117973,0.17867476837855245,10,12,0,3.436971822874715,0.16534715747395995
5.0,1.0,0.11860218099908187,7.90123595834633,0.15438078690826826,11,13,0,6.768455290955872,0.1760709142274222
5.0,1.0,0.11860218099908187,5.943029880175533,0.1320303239556068,0,0,0,0.20689240925868138,0.11945458045646845
5.0,1.0,0.11860218099908187,7.72379595930736,0.11146789803915826,1,1,1,1.0670282032249974,0.12246034680729415
5.0,1.0,0.0,5.492547258197789,0.09255046619602561,2,2,1,1.1436095488482816,0.036549641659065164
5.0,1.0,0.0,6.664499448200042,0.07514642890034356,3,0,1,0.8548139281618579,0.056437660223780765
5.0,1.0,0.0,1.9233699490659721,0.059134714588316074,4,1,1,0.8601120453886401,0.0024743722704195226
5.0,1.0,0.0,5.778197113217906,0.05,5,2,0,2.3751330465079477,0.16536204420939152
5.0,1.0,0.0,7.517723165346817,0.05,6,3,0,2.5169513136162376,0.10181180513764802
5.0,1.0,0.0,4.780337690729338,0.05,7,4,0,2.2523176232362507,0.1364256193217512
5.0,1.0,0.0,2.3077379947121646,0.05,8,0,1,4.427402559362402,0.2774597409727302
5.0,1.0,0.0,4.6882199250750105,0.05,9,0,0,3.6291224472768433,0.22528866359721428
5.0,1.0,0.0,5.948586958416418,0.05,10,1,1,2.825437071621893,0.2415453756833156
5.0,1.0,0.0,6.388519493681785,0.05,11,2,0,6.01433948530512,0.24057343797639677
5.0,1.0,0.03101359623921851,4.665914069523888,0.06081087699137552,12,3,1,5.712014891174615,0.3160754894385728
5.0,1.0,0.03101359623921851,2.5215761695305505,0.05,13,4,1,4.602117892818388,0.1174480702193158
5.0,1.0,0.03573413725830489,7.486821520051231,0.05,0,5,0,0.0,0.004749725044124499
5.0,1.0,0.03573413725830489,6.4153219151735,0.05,1,6,1,0.5553231495200984,0.04254497534568506
5.0,1.0,0.03573413725830489,2.8948188043232284,0.05,2,7,0,2.415813867188935,0.0
5.0,1.0,0.03573413725830489,6.682690421774621,0.05,3,8,0,3.9288233791169445,0.01687247324480903
5.0,1.0,0.03573413725830489,3.435038546626414,0.05,0,9,0,2.627722113893339,0.0
5.0,1.0,0.004720541019085495,3.1870194126786653,0.05,1,10,1,3.342752283009192,0.07914151738596191
5.0,1.0,0.004720541019085495,7.041536391430009,0.05,2,11,0,3.345224748205311,0.0
5.0,1.0,0.0,7.112646447719849,0.05,3,0,0,2.6766787727178603,0.07920960304320332
5.0,1.0,1.773135182850507,3.789369819732854,0.45,4,1,1,0.8398454927998634,0.12619666860546705
5.0,1.0,2.0673212789866624,1.0624596355709515,0.45,5,2,0,0.2665264430907478,0.20037413433921844
5.0,1.0,2.0673212789866624,2.3059593497999433,0.404,6,3,0,0.6799057268764324,0.0
5.0,1.0,2.4533487273123966,7.36507429757191,0.45,7,4,1,0.0,0.24157665324019298
5.0,1.0,2.4533487273123966,7.291245359385404,0.404,8,5,0,0.0,0.2057704401634328
5.0,1.0,3.746741835205918,4.173413236654133,0.45,9,6,0,0.0,0.2825491141771755
5.0,1.0,3.746741835205918,3.1288169509311503,0.404,10,7,1,0.0,0.1778659656031547
5.0,1.0,1.9736066523554099,3.1192380447362016,0.36168000000000006,11,8,0,2.1118656189201284,0.28530105769322645
5.0,1.0,1.6794205562192546,7.280363618399766,0.3227456000000001,12,9,0,0.1780503327445153,0.4169866087897134
5.0,1.0,1.6794205562192546,3.2731331768286154,0.2869259520000001,13,10,0,1.7553735156694912,0.31896271935943254
5.0,1.0,1.2933931078935201,4.581061818180767,0.2539718758400001,14,11,1,4.848983187258995,0.2067521812353752
5.0,1.0,1.2933931078935201,6.117077354150285,0.22365412577280008,15,12,0,5.56799252350671,0.21809097142853406
5.0,1.0,0.0,2.466367291265932,0.19576179571097607,16,13,0,6.682174542117685,0.31801136878482106
5.0,1.0,0.0,2.7768735711012553,0.17010085205409797,17,14,0,9.11586771327594,0.29103196848770546
5.0,1.0,0.0,3.5064332516658876,0.14649278388977013,18,15,0,9.13541745314153,0.29581500955530965
5.0,1.0,0.0,5.57956372543173,0.12477336117858855,19,16,1,12.18528628956534,0.22551449403137494
5.0,1.0,0.0,6.722434558024295,0.10479149228430147,0,17,0,1.7749127500077335,0.03073854302793265
5.0,1.0,0.0,4.826940343316997,0.08640817290155736,1,0,1,1.1139535344404923,0.04475042487711538
5.0,1.0,0.0,1.9305011565473658,0.06949551906943278,0,1,0,0.0,0.019529516858685814
5.0,1.0,0.0,4.123718661488048,0.053935877543878165,1,2,0,0.0,0.13282037503450872
5.0,1.0,0.0,1.893835054862358,0.05,0,3,0,0.0,0.07480934729128852
5.0,1.0,0.0,1.6180801876668673,0.05,1,4,0,1.208470182955656,0.15129615151689063
5.0,1.0,0.0,5.127317388960135,0.05,2,5,0,0.14120160379218993,0.18096964278332323
5.0,1.0,0.0,7.693484782585461,0.05,3,0,1,0.04305151178312472,0.13800407901852774
5.0,1.0,0.0,6.863282833338416,0.05,4,1,1,1.6176233382606549,0.15416687277938082
5.0,1.0,0.0,6.421298837797451,0.05,5,2,0,3.856042259443833,0.007415284743363948
5.0,1.0,0.0,6.089391761057336,0.05,6,3,1,0.10268393999032721,0.1750724962966269
5.0,1.0,0.0,7.279894999949883,0.05,7,4,1,4.698195844419885,0.1390046650739022
5.0,1.0,0.0,6.269845588999444,0.05,8,5,0,4.249721322712671,0.016164466901600533
5.0,1.0,0.0,5.3881414171054,0.05,9,6,0,4.9364675837251974,0.18562441315102704
5.0,1.0,0.0,3.5527605619160423,0.05,10,7,1,5.611219076408519,0.08325968272741695
5.0,1.0,0.0,1.7066072290185492,0.05,11,8,0,6.733325299638892,0.09181122720938671
5.0,1.0,0.0,4.227233546908073,0.05,12,9,1,8.819266355380108,0.09792249498584121
5.0,1.0,0.0,7.473489653017571,0.05,13,10,1,8.252999091756527,0.17138837375450572
5.0,1.0,0.0,5.081701857626068,0.05,14,0,0,8.320310418976348,0.0884626181690673
5.0,1.0,0.0,2.291529259265935,0.05,15,1,1,7.9914972840080285,0.292034865622279
5.0,1.0,0.0,5.543163159365907,0.05,16,2,0,8.207566550183444,0.2555976837008612
5.0,1.0,0.0,4.258235638563532,0.05,17,3,0,8.59073265862005,0.40996144705021764
5.0,1.0,0.0,7.5196606200807645,0.05,18,0,0,9.837825044593723,0.2772499355497189
5.0,1.0,0.0,2.126579370434018,0.05,19,1,0,10.833223624109978,0.30122216397226226
5.0,1.0,0.0,5.984082239547337,0.05,20,2,0,8.656341423294906,0.25300847455833575
5.0,1.0,0.0,5.771217253647611,0.05,21,3,0,10.027722273521093,0.2215673979071822
5.0,1.0,0.0,7.8847910496505325,0.05,22,0,1,11.364413390527575,0.36113311087171074
5.0,1.0,0.0,4.954384886329071,0.05,23,1,0,12.434017133332826,0.2249675712039143
5.0,1.0,0.0,7.10101825153548,0.05,24,2,0,11.769591342028876,0.39928946533694104
5.0,1.0,0.0,1.1729975627200149,0.05,0,3,0,0.0,0.18652195777691993
5.0,1.0,0.0,1.8602437775689284,0.05,1,4,0,0.8643351511598532,0.1305970140985236
5.0,1.0,0.0,3.4215700099257136,0.05,2,5,0,3.3620321168951808,0.07283953140537075
5.0,1.0,0.0,5.335291780100665,0.05,3,6,1,2.517812540633999,0.08787018463874031
5.0,1.0,0.0,4.1435554147718605,0.05,4,7,0,1.7132710762098424,0.07390667062775477
5.0,1.0,0.0,2.418873731426122,0.05,5,8,1,4.245785587378618,0.06703050824248677
5.0,1.211862147406766,0.0,5.124426179240041,0.05,6,0,0,3.198279787386666,0.07413344368735288
5.0,1.0,0.0,4.966893415389539,0.05,7,1,1,2.93834722638029,0.04155627361724515
5.0,1.0,0.3554083943519389,4.671132349645941,0.3203267154815518,8,0,0,1.5098001749806922,0.20041596168469195
5.0,1.1695654430307814,0.3554083943519389,1.633892784774887,0.28300492381271986,9,1,0,1.0390188426209828,0.3178507480720044
5.0,1.0,0.3554083943519389,7.4891784492936155,0.25036452990770225,10,2,1,0.0,0.16911834109653542
5.0,1.0,0.3554083943519389,5.145787125910055,0.22033536751508606,11,3,0,1.1968323399274485,0.38238751227016154
5.0,1.0,0.3554083943519389,2.8479422303906006,0.19270853811387917,12,4,1,0.5299043194549133,0.40344331890649465
